Date,AAPL,SPY,TSLA,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2022-12-23,129.54766845703125,366.1323547363281,123.1500015258789,36.71990203857422,46.01100540161133,38.791690826416016,32.073516845703125,93.47041320800781,60.81566619873047,68.47862243652344,32.918556213378906,31.90311622619629,128.39788818359375,62.833030700683594
2022-12-27,127.7497329711914,364.6885070800781,109.0999984741211,36.75263977050781,45.59709930419922,39.206077575683594,32.064064025878906,93.75540924072266,60.239715576171875,68.8065185546875,32.89192581176758,32.10106658935547,128.06765747070312,61.81355285644531
2022-12-28,123.82974243164062,360.15618896484375,112.70999908447266,36.19145965576172,44.932926177978516,38.32829666137695,31.95069694519043,92.52989959716797,59.26841735839844,67.95030212402344,32.36814498901367,31.795129776000977,127.23746490478516,61.29411697387695
2022-12-29,127.33712768554688,366.6391296386719,121.81999969482422,36.584293365478516,46.174644470214844,38.72931671142578,32.39471435546875,93.6698989868164,60.82054138183594,68.24177551269531,33.08723449707031,32.02458572387695,128.62429809570312,62.87185287475586
2022-12-30,127.65147399902344,365.67340087890625,123.18000030517578,36.32708740234375,46.19389343261719,38.97437286376953,32.309696197509766,93.29939270019531,60.73757553100586,67.90476989746094,32.785400390625,31.718645095825195,128.16204833984375,62.70195007324219
2023-01-03,122.8767318725586,364.13397216796875,108.0999984741211,36.28965759277344,46.79069137573242,37.60646438598633,32.423065185546875,93.4989013671875,60.16162872314453,67.64971923828125,32.90968322753906,31.718645095825195,127.79410552978516,62.3281364440918
2023-01-04,124.14411926269531,366.9450988769531,113.63999938964844,36.920997619628906,47.666629791259766,37.602012634277344,32.942657470703125,94.32539367675781,60.317813873291016,67.91386413574219,33.66428756713867,32.006591796875,128.13372802734375,63.231109619140625
2023-01-05,122.82762145996094,362.7570495605469,110.33999633789062,36.33643341064453,47.734012603759766,38.28819274902344,32.69702911376953,93.30889892578125,59.146400451660156,67.2307357788086,32.678863525390625,31.3137264251709,126.82238006591797,62.64369201660156
2023-01-06,127.34695434570312,371.0758972167969,113.05999755859375,37.585052490234375,48.51369857788086,39.01447677612305,33.42447280883789,95.8644027709961,60.87911605834961,69.02513122558594,33.628780364990234,31.9435977935791,127.9921875,64.11463165283203
2023-01-09,127.86769104003906,370.86553955078125,119.7699966430664,37.82356262207031,48.590702056884766,38.87635040283203,33.30165481567383,95.4368896484375,61.58683395385742,68.3510971069336,33.61102294921875,32.1595573425293,125.85064697265625,64.50300598144531
2023-01-10,128.4375,373.46630859375,118.8499984741211,38.20235824584961,49.32225799560547,39.15260314941406,33.49060821533203,95.95939636230469,61.96754837036133,68.26001739501953,33.70867919921875,32.16855239868164,126.90725708007812,65.31370544433594
2023-01-11,131.14907836914062,378.18988037109375,123.22000122070312,38.80095291137695,49.678409576416016,39.272911071777344,33.80236053466797,96.88088989257812,63.04133605957031,68.29644775390625,34.93380355834961,32.429500579833984,127.624267578125,67.07594299316406
2023-01-12,131.0704803466797,379.5667419433594,123.55999755859375,38.945926666259766,50.227073669433594,40.021480560302734,33.86849594116211,97.45088958740234,63.50989532470703,67.75902557373047,35.32442855834961,32.20904541015625,127.21861267089844,67.18759155273438
2023-01-13,132.39678955078125,381.0392761230469,122.4000015258789,39.184425354003906,50.39071273803711,40.079402923583984,34.12356948852539,97.33690643310547,63.690494537353516,68.07784271240234,35.120235443115234,32.09206771850586,127.78463745117188,67.81867980957031
2023-01-17,133.55612182617188,380.34124755859375,131.49000549316406,38.791603088378906,49.91905212402344,40.16405487060547,33.89683532714844,96.51039123535156,63.97847366333008,68.1233901977539,35.129112243652344,32.04707717895508,127.19032287597656,67.86722564697266
2023-01-18,132.83889770507812,374.33642578125,128.77999877929688,38.24444580078125,49.312625885009766,39.42885971069336,33.26386642456055,94.69589233398438,63.15360641479492,66.26520538330078,34.58757019042969,31.277732849121094,125.39786529541016,66.98368835449219
